"approve","loanamt","term","caution","atotinc","cototinc","hrat","obrat","sex","university","race","married","dep","exper","self","score","delinq","mortperf","mortlat1","mortlat2"
1,165,360,0,4523,1350,30,53,"Male",0,"White",1,0,0,0,1,1,0,0,0
1,182,360,0,3707,3166,28,38.5999984741211,"Male",1,"White",1,0,0,0,1,1,0,0,0
1,100,240,0,5000,1200,19,20,"Male",1,"White",1,2,0,1,1,1,1,0,0
1,171,360,0,5076,3337,22,33,"Male",1,"White",1,0,0,0,2,0,1,0,0
0,112,360,0,4583,0,27,38,"Female",1,"Black",1,0,0,0,1,1,1,0,0
1,129,360,0,2439,3333,25,38,"Male",1,"White",1,0,6,0,1,1,0,0,0
0,63,480,0,2237,0,29,37,"Male",1,"Black",0,0,0,0,2,0,1,0,0
1,200,360,0,8000,0,25,31,"Male",1,"White",1,2,0,0,4,1,0,0,0
1,95,360,0,1820,1769,25.3999996185303,33.0999984741211,"Male",0,"White",1,0,0,0,1,1,1,0,0
1,300,360,0,6250,4666,28.4599990844727,28.8999996185303,"Male",1,"White",1,1,0,0,1,1,0,0,0
1,112,360,0,4120,2577,17,27,"Male",0,"White",0,3,0,1,3,1,0,0,0
0,108,360,0,4742,0,23,28,"Female",1,"White",0,0,0,1,1,1,1,0,0
1,700,300,0,51763,0,13.3000001907349,21.6000003814697,"Male",1,"White",1,3,0,0,2,1,0,0,0
0,81,180,0,3522,0,26,26,"Male",0,"White",1,4,0,0,2,1,1,0,0
1,93,360,1,4082,0,23,39,"Male",1,"White",1,1,0,0,1,1,1,0,0
1,90,360,0,4063,0,23.6000003814697,24.1000003814697,"Female",1,"White",0,0,0,0,2,1,1,0,0
1,102,360,0,3417,0,28,37,"Female",1,"White",0,0,0,0,1,1,1,0,0
1,110,240,0,3640,0,30.2999992370605,38.4000015258789,"Male",1,"White",1,0,0,0,1,1,0,0,0
1,122,360,0,2922,3396,20,24,"Female",1,"Hispan",1,2,0,0,1,1,1,0,0
1,137,360,0,5167,0,23,30,"Male",1,"White",1,0,0,0,1,1,0,0,0
1,88,360,0,3170,0,28.7999992370605,29.2999992370605,"Male",1,"Black",1,2,0,0,1,1,1,0,0
1,187,360,0,5708,5625,18,26,"Male",1,"White",1,0,0,0,2,1,0,0,0
1,114,360,0,3178,235,24,25.3999996185303,"Male",1,"Black",1,2,0,0,0,1,1,0,0
1,123,360,0,2600,2062,26.7999992370605,33.7000007629395,"Male",0,"White",1,0,0,0,2,1,1,0,0
1,75,360,0,3292,0,24,26,"Male",1,"White",0,0,0,0,1,1,1,0,0
1,103,360,0,1687,1878,28,37,"Male",0,"White",1,0,1,0,2,1,1,0,0
1,160,360,0,4167,4754,16.8999996185303,21.8999996185303,"Male",1,"White",1,0,0,0,0,1,0,0,0
1,232,360,0,10417,0,24,27,"Male",1,"White",1,3,0,0,2,1,0,0,0
1,157,360,0,4243,4123,21,34,"Male",1,"White",0,3,0,0,2,1,1,0,0
1,171,360,0,3169,2631,30,35,"Male",1,"White",1,0,0,0,2,1,0,0,0
0,87,360,0,4344,736,32,40,"Male",0,"Hispan",1,0,0,1,1,0,0,0,0
1,183,360,0,4984,175,31,44,"Male",1,"White",1,1,0,0,1,1,0,0,0
1,130,360,0,4497,0,30,37,"Female",1,"White",1,2,6,0,2,1,1,0,0
1,116,360,0,3497,1964,22.0900001525879,34.7999992370605,"Male",1,"Black",1,0,0,0,2,1,1,0,0
0,180,360,0,0,1760,32,45,"Female",0,"Black",0,0,0,0,2,1,1,0,0
1,101,360,0,2045,1619,21,45,"Male",1,"White",1,2,0,0,2,1,0,0,0
1,92,360,0,3120,758,25,34,"Male",0,"White",1,3,0,0,1,1,0,0,0
0,495,360,0,5516,11300,28.4200000762939,37,"Male",1,"White",1,3,0,0,1,1,0,0,0
1,80,360,0,1516,2900,19.3999996185303,25.7999992370605,"Male",1,"White",1,1,0,0,1,1,1,0,0
1,114,360,0,3180,4140,20,27,"Male",1,"White",1,1,0,0,2,1,0,0,0
0,104,360,0,1762,2666,26,53,"Female",1,"Black",0,0,0,0,3,0,1,0,0
1,221,360,0,6167,4703,22,24,"Male",1,"White",1,0,0,0,2,1,1,0,0
1,119,360,0,3066,0,40.2000007629395,41.4000015258789,"Female",1,"White",0,0,0,0,2,1,0,0,0
1,116,360,0,3750,0,27.5499992370605,32.2000007629395,"Male",1,"White",1,1,0,0,2,1,1,0,0
1,124,360,0,4890,0,26.7999992370605,33.2999992370605,"Male",1,"White",1,3,0,0,2,1,1,0,0
1,101,360,0,3003,1249,25,36,"Male",1,"White",1,0,0,0,2,1,1,0,0
1,144,360,0,3834,3083,21.9200000762939,38.5,NA,1,"White",1,0,0,0,1,1,1,0,0
1,112,360,0,5800,0,20.2000007629395,34.7000007629395,"Male",0,"White",1,2,0,0,1,1,1,0,0
1,105,360,0,3004,0,31,33,"Male",1,"White",0,0,0,0,2,1,1,0,0
0,213,360,0,724,3510,44.8300018310547,44.7999992370605,"Male",1,"Black",1,2,0,0,1,1,1,0,0
1,105,360,0,2928,3069,20.2000007629395,34.9000015258789,"Female",1,"White",0,0,1,0,2,0,0,0,0
1,125,180,0,5231,590,25,27,"Male",1,"White",1,2,0,0,4,1,0,0,0
1,70,360,0,2917,0,27,32,"Female",1,"White",1,2,0,0,1,1,0,0,0
1,50,360,0,2080,443,22.7999992370605,22.7999992370605,"Male",0,"White",1,2,0,0,2,1,0,0,0
1,65,360,0,3125,0,28,32,"Male",1,"White",0,0,0,0,2,1,1,0,0
1,80,300,0,4136,0,21,21,"Male",0,"White",1,3,0,0,1,1,1,0,0
1,59,360,0,3427,2296,12.3299999237061,26.2000007629395,"Male",1,"White",1,2,0,0,1,0,1,0,0
0,102,480,0,2333,1451,23.1499996185303,24.2000007629395,"Male",0,"White",0,0,1,0,2,0,1,0,0
1,250,360,0,7967,0,30,32.4000015258789,"Male",1,"White",1,2,0,0,3,1,0,0,0
1,51,360,0,2873,0,22,26,"Female",1,"White",0,0,0,0,2,1,1,0,0
0,180,360,0,6400,7250,15,20,"Male",1,"White",1,1,0,0,2,0,1,0,0
0,67,360,0,1916,5063,10.3800001144409,26.7999992370605,"Male",1,"White",0,0,1,0,2,1,1,0,0
1,137,360,0,3008,3333,22,28,"Female",1,"White",0,0,0,0,2,1,1,0,0
1,73,180,0,4600,0,14,36,"Male",1,"White",1,0,0,0,4,1,0,0,0
0,260,360,0,33846,0,9.52999973297119,16.8999996185303,"Male",1,"White",1,1,0,0,2,1,0,0,0
1,320,360,0,18300,0,18,33,"Male",1,"White",1,3,0,0,3,1,0,0,0
1,108,360,0,3625,0,30,37,"Female",1,"White",1,0,0,0,1,0,1,0,0
1,120,360,0,39147,4750,2,10,"Male",1,"White",1,0,0,1,NA,1,0,0,0
0,66,300,0,2178,0,34.5,35.5,"Male",1,"Black",1,1,0,1,1,0,1,0,0
1,153,360,0,5750,0,26,32,"Female",1,"White",0,0,0,0,2,1,1,0,0
1,58,360,0,2383,2138,15,18,"Male",1,"White",1,0,0,0,1,1,0,0,0
1,168,360,0,674,5296,26,42,"Female",1,"White",1,0,0,1,2,1,1,0,0
1,90,360,0,2732,1608,25,27,"Male",1,"Black",1,1,0,0,1,0,1,0,0
1,210,360,0,7054,0,31,32,"Male",1,"White",1,1,0,0,1,1,1,0,0
1,188,180,0,9328,0,23,27,"Male",1,"White",1,0,0,0,1,0,1,0,0
1,185,180,0,7000,0,30,38,"Male",1,"White",1,2,0,0,1,1,0,0,0
1,68,300,0,3300,0,28,38,"Female",1,"White",0,0,0,0,1,1,1,0,0
1,146,360,0,2333,3803,24.5,30.3999996185303,"Male",1,"White",1,0,0,0,2,1,1,0,0
1,135,360,0,3350,1560,26.7999992370605,39.2000007629395,"Male",1,"White",1,3,0,0,2,1,1,0,0
1,187,360,0,2500,6414,22,26,"Male",1,"White",0,0,0,0,2,0,1,0,0
1,48,360,0,4885,0,11,16,"Male",0,"White",0,0,0,0,1,1,1,0,0
1,152,360,0,3750,2666,22,24,"Male",1,"White",1,0,0,0,1,1,1,0,0
0,300,360,0,12500,0,29,29,"Female",1,"White",0,0,0,0,3,0,1,0,0
0,164,360,0,12000,0,16,40,"Male",1,"White",0,0,0,0,0,1,0,0,0
1,160,360,0,6033,0,28,28,"Male",0,"White",1,0,0,0,1,1,1,0,0
1,76,360,0,3858,0,21.2299995422363,31.3999996185303,"Male",1,"White",0,0,0,0,6,0,0,0,0
1,143,360,0,5000,0,29,31,"Male",1,"White",1,2,0,0,1,1,1,0,0
1,120,360,0,4667,0,28,34,"Male",1,"White",0,0,0,0,1,1,1,0,0
1,117,360,0,2750,1950,26,31,"Male",0,"White",1,2,0,0,1,1,1,0,0
1,71,360,0,6500,0,12,38,"Male",1,"White",0,0,0,0,2,1,0,1,0
1,225,360,0,7500,0,33,33,"Male",1,"White",1,2,0,0,3,1,1,0,0
1,120,360,0,4191,0,28,36,"Male",1,"White",0,0,0,0,2,1,1,0,0
0,170,360,0,3125,2583,29,36,"Male",1,"Hispan",1,1,0,0,2,1,1,0,0
1,187,360,0,8333,3750,17,17.3999996185303,"Male",1,"White",0,0,1,0,4,1,1,0,0
1,70,180,0,3073,0,26,31,"Male",1,"Black",0,0,0,0,2,1,1,0,0
1,92,360,0,1980,1155,31,39,"Male",0,"White",1,2,0,0,1,1,0,0,0
1,120,360,0,1907,2365,29,36,"Female",0,"White",0,0,0,0,1,1,1,0,0
1,70,180,0,3371,1340,20,20,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,113,360,0,3416,2816,18,38,"Female",1,"White",1,0,0,0,1,1,1,0,0
1,158,360,0,3858,1783,29.2000007629395,33.7999992370605,"Male",1,"White",0,0,0,0,2,1,1,0,0
0,83,360,0,11000,0,8,19,"Male",1,"White",0,0,0,1,1,1,1,0,0
1,90,360,0,2600,2500,21,22.5,"Male",0,"White",1,1,0,0,1,1,0,0,0
1,148,360,0,4241,1833,22,36,"Male",1,"White",1,1,0,0,1,1,1,0,0
1,108,360,0,3850,0,27,33.7999992370605,"Male",1,"White",1,3,0,0,0,1,1,0,0
1,166,360,0,4923,0,33,42,"Male",1,"Hispan",0,2,0,0,1,1,1,0,0
1,100,360,0,3600,6100,13,14,"Male",1,"White",1,0,0,0,1,1,0,0,0
1,187,360,0,6084,0,30.2299995422363,30.7000007629395,"Male",1,"White",1,2,0,0,2,1,0,0,0
1,105,360,0,3346,253,31,32,"Male",0,"White",1,2,0,0,1,1,1,0,0
1,136,360,0,2500,1825,26.5300006866455,38.9000015258789,"Male",1,"White",1,1,0,0,2,1,0,0,0
0,99,180,0,3992,0,25,29,"Male",0,"White",1,4,0,0,3,1,1,0,0
1,185,360,0,9675,0,33,38,"Male",1,"White",0,0,0,0,2,1,0,1,0
1,90,360,0,3375,0,29,34,"Male",1,"White",1,0,0,0,1,1,0,0,0
1,188,360,0,3554,2959,27,35,"Male",1,"White",0,0,0,0,3,1,0,0,0
1,90,360,0,4167,2500,16,16,"Female",1,"White",1,0,0,0,1,1,1,0,0
1,122,360,0,11167,0,12,19,"Male",1,"Hispan",0,0,0,0,2,1,1,0,0
1,135,360,0,3500,1083,33,36,"Male",0,"White",1,1,0,0,1,1,1,0,0
1,150,360,0,5500,3333,18,21,"Male",1,"White",1,0,0,0,2,1,0,0,0
1,152,360,0,19500,0,6,11,"Male",1,"White",1,3,0,0,1,1,0,0,0
1,124,360,0,3917,0,32,35,"Male",0,"White",1,2,0,0,1,1,1,0,0
1,120,360,0,4408,0,27.5,30.3999996185303,"Female",0,"White",0,0,6,0,2,1,1,0,0
1,80,360,0,3244,0,26,30,"Female",1,"White",0,0,0,0,1,1,1,0,0
1,77,180,0,2292,0,36,38,"Female",1,"White",0,0,1,0,2,1,1,0,0
1,70,240,0,3321,2088,11,32,"Male",0,"White",1,1,0,0,1,1,0,0,0
1,187,360,0,8596,2295,17,25,NA,1,"White",1,2,0,0,3,1,0,0,0
1,159,360,0,5416,1040,25.3799991607666,33.7000007629395,"Male",1,"White",1,1,0,0,1,1,1,0,0
1,55,360,0,3975,2531,11,38,"Male",0,"White",0,0,0,0,2,1,0,0,0
1,59,360,0,2479,0,28.8899993896484,32.9000015258789,"Male",1,"White",0,0,0,0,2,1,1,0,0
1,126,360,0,2583,2917,23,32,"Male",1,"White",0,0,0,0,2,0,1,0,0
1,105,360,0,29000,0,4,7,"Male",1,"White",0,0,0,0,NA,1,0,0,0
0,127,360,0,3418,0,35,36,"Male",1,"White",0,0,0,0,1,1,1,0,0
1,124,360,0,3333,1270,26,26,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,181,360,0,4683,3750,22.7800006866455,24.7000007629395,"Male",1,"White",0,0,0,0,0,1,1,0,0
1,55,300,1,1800,0,34,48,"Male",1,"Black",0,1,0,1,0,1,1,0,0
1,160,360,0,0,7087,27.1000003814697,27.7000007629395,"Male",1,"White",0,0,0,1,0,0,0,0,0
1,100,36,0,10065,0,16,37,"Male",0,"White",1,2,0,1,1,1,0,1,0
1,214,360,0,10000,0,26,31,"Female",1,"White",0,0,0,0,1,1,1,0,0
1,158,360,0,3149,2975,27,36,"Male",1,"White",0,0,0,0,2,1,1,0,0
1,126,360,0,1962,2583,29.2000007629395,34,"Male",0,"White",0,1,0,1,2,1,1,0,0
0,128,360,0,3430,1250,31,34,"Male",1,"White",1,3,0,0,1,0,1,0,0
1,104,360,0,5555,0,19,24,"Female",1,"White",0,1,0,1,1,0,1,0,0
1,240,360,0,7787,0,28,38,"Male",1,"White",1,1,0,1,1,1,0,0,0
1,112,180,0,2869,1213,30,34,"Male",1,"Hispan",1,2,0,0,3,1,0,0,0
1,130,360,0,5703,0,24,24,"Male",0,"White",1,3,0,1,1,1,1,0,0
1,137,360,0,3173,3021,22,27,"Male",1,"White",1,0,0,0,2,1,1,0,0
1,50,360,0,2463,0,27,39,"Male",1,"White",0,0,0,0,2,1,1,0,0
0,132,360,0,3391,0,37.7000007629395,51.7999992370605,"Male",1,"Black",0,0,1,0,1,1,1,0,0
1,65,180,0,4071,2521,13,32,"Male",0,"Black",1,2,0,0,1,1,1,0,0
1,100,360,0,3850,983,24,34,"Male",0,"White",1,3,0,0,2,1,0,0,0
1,77,360,0,3254,0,28,32,"Female",0,"Black",0,1,0,0,1,1,0,0,0
0,135,360,0,150,1800,72,78,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,108,144,0,3570,0,40,41,"Male",1,"White",1,3,0,0,3,1,1,0,0
1,115,360,0,3673,422,27,34,"Male",0,"White",1,2,0,0,1,1,0,0,0
1,148,360,0,3873,2708,25,37,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,131,360,0,3727,1775,27,34,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,110,360,1,2500,2375,24,24,"Male",0,"White",1,0,0,1,0,1,0,0,0
0,105,360,0,3343,1517,23,35,"Male",1,"White",1,1,0,1,2,1,0,0,0
1,113,480,0,3683,0,30.9899997711182,32,"Female",1,"White",0,0,0,0,1,1,0,0,0
1,300,36,0,23743,0,13.3000001907349,15.5,"Male",1,"White",1,2,0,0,0,0,0,0,0
1,400,360,0,13371,0,20,27,"Male",0,"White",1,3,0,0,1,1,1,0,0
0,72,360,0,5000,0,8,8,"Male",1,"Black",1,2,0,1,1,0,0,0,0
1,268,360,0,9334,0,31,32,"Male",1,"White",1,3,0,0,1,1,1,0,0
1,127,360,1,4283,2383,20.5,34.7000007629395,"Female",1,"White",1,2,0,0,2,1,1,0,0
1,90,360,0,3620,0,21,30,"Female",1,"White",0,1,0,0,1,1,1,0,0
0,60,360,0,2221,0,30,30,"Male",1,"White",1,0,0,0,1,0,1,0,0
1,83,84,0,4000,0,23,27,"Male",1,"White",0,0,1,0,1,1,0,0,0
1,150,360,0,6000,3550,21,33,"Male",1,"White",1,1,0,0,1,1,1,0,0
1,125,360,0,4258,0,33.0999984741211,35.5,"Male",1,"White",1,0,0,0,0,0,0,0,0
1,600,300,0,8090,22916,22,36,"Male",1,"White",1,2,0,1,3,1,0,0,0
1,104,360,0,1561,4094,19,32,"Female",0,"White",0,0,6,0,2,1,0,0,0
1,147,360,0,4500,0,32.4599990844727,33.5999984741211,"Male",1,"White",1,2,0,0,1,1,0,0,0
1,116,360,0,4009,1717,20,35,"Male",1,"White",1,2,0,0,1,1,1,0,0
1,144,360,0,2971,2791,25,36,"Male",1,"White",0,0,0,0,1,1,1,0,0
1,116,360,0,3055,1943,13.1000003814697,14.6000003814697,"Male",0,"White",1,0,0,0,2,1,1,0,0
1,175,360,0,8333,1671,20,24,"Male",1,"White",1,0,0,1,2,1,1,0,0
1,299,360,0,7919,2987,27,38,"Male",1,"White",1,1,0,0,2,1,0,0,0
1,175,360,0,15000,0,13,19,"Male",1,"White",1,1,0,0,1,1,1,0,0
1,175,360,0,7578,1010,21.3999996185303,29.5,"Male",1,"White",1,0,0,0,0,1,1,0,0
1,128,360,0,6250,0,23.7000007629395,35.2000007629395,"Male",1,"White",1,0,0,0,1,1,1,0,0
0,170,360,0,3250,0,34,35,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,106,360,0,2916,1833,24,25,"Male",1,"White",0,0,0,0,2,1,1,0,0
1,113,360,0,3083,1898,24,25,"Male",1,"White",1,0,1,0,2,1,1,0,0
0,138,360,0,4735,0,30,34,"Male",0,"White",1,3,0,1,1,1,1,0,0
1,124,360,0,2517,2836,24,36,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,95,360,0,5416,0,23,36,"Male",1,"White",0,0,0,0,2,1,0,0,0
1,120,360,0,2014,2925,25,39,"Male",1,"Black",1,1,0,0,1,0,1,0,0
1,210,360,0,6250,1695,26.3999996185303,32.2999992370605,"Male",1,"White",1,2,0,0,2,1,0,0,0
1,55,180,1,3218,676,4,23,"Male",0,"White",1,1,0,0,3,1,0,0,0
1,158,480,0,4758,0,33.1100006103516,33.5999984741211,"Male",1,"White",NA,NA,0,0,2,1,1,0,0
1,200,360,0,6400,0,30,39,"Male",1,"White",0,0,0,1,2,1,1,0,0
1,90,360,0,3750,417,23,29,"Male",0,"White",1,1,0,0,2,1,0,0,0
1,51,360,0,1761,1451,21.1000003814697,27.6000003814697,NA,1,"White",1,1,0,0,1,1,1,0,0
1,142,360,0,3021,3033,24.6000003814697,32,"Male",1,"White",1,3,0,0,1,1,1,0,0
1,104,360,0,2491,2054,24.2999992370605,37.0999984741211,"Male",1,"White",1,1,0,0,2,1,1,0,0
1,100,360,0,2228,1673,26.7000007629395,31,"Male",0,"Hispan",1,0,0,1,1,1,1,0,0
1,118,360,0,1902,4830,17,19,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,42,180,0,3716,0,18,23,"Male",1,"White",1,0,0,0,4,1,1,0,0
1,110,360,0,3333,1250,25.0400009155273,35.5999984741211,NA,1,"White",0,0,0,0,2,1,1,0,0
1,120,360,0,3189,2598,22,28,"Male",0,"White",0,0,0,0,1,1,1,0,0
0,103,360,0,4083,0,18,18,"Female",1,"White",0,3,1,0,1,1,1,0,0
1,425,360,0,35000,0,12,49,"Male",1,"White",1,2,0,0,2,0,0,0,0
1,110,360,1,3467,0,33,28,"Male",1,"White",1,1,0,0,2,1,1,0,0
1,108,360,0,833,3083,29,29,"Male",1,"White",1,0,0,0,1,0,1,0,0
1,119,360,1,1714,1850,26.4899997711182,37.7999992370605,"Male",0,"White",0,0,1,0,1,0,1,0,0
1,280,360,0,8333,0,33,42,"Female",1,"Black",0,0,0,0,2,1,0,1,0
1,160,360,0,2500,1833,36.7999992370605,46.7999992370605,"Male",1,"Black",1,0,0,0,2,1,0,0,0
1,140,360,0,3155,1779,28.7299995422363,32.4000015258789,"Male",1,"White",1,1,0,0,1,1,0,0,0
1,144,360,0,7083,0,24,26,"Female",1,"White",0,0,0,0,1,1,1,0,0
1,108,360,0,3333,0,30.6100006103516,39.0999984741211,"Male",1,"Black",1,0,0,1,1,1,1,0,0
1,50,180,0,3727,0,23.5,24,"Male",1,"White",0,0,0,0,2,1,1,0,0
1,116,360,0,2624,2320,27,41,"Male",1,"Hispan",1,1,0,0,4,1,0,0,0
1,220,360,0,13090,0,14,23,"Male",1,"White",1,4,0,0,1,1,1,0,0
1,170,360,1,5500,1260,24,38,"Male",1,"White",1,1,0,0,NA,1,1,0,0
0,150,360,0,4727,0,37,38,"Male",1,"White",0,0,0,0,2,1,1,0,0
0,255,360,0,5746,0,43,43,"Male",1,"White",1,0,0,1,1,1,0,0,0
1,100,240,0,3089,2999,20,31,"Male",1,"White",1,4,0,0,1,1,0,0,0
1,122,360,0,3463,0,37.0999984741211,42.2000007629395,"Female",1,"White",0,0,0,1,2,1,1,0,0
0,139,360,0,6794,528,20,37,"Male",0,"White",1,3,0,0,1,0,1,0,0
1,112,360,0,3812,0,31,36,"Female",1,"Black",0,1,0,0,2,1,1,0,0
1,550,360,0,32000,0,15,47,"Male",1,"White",1,0,0,1,2,1,0,0,0
1,96,360,0,3315,0,29,33,"Male",1,"Hispan",1,1,0,0,1,1,1,0,0
1,138,360,0,3819,1205,27,35,"Male",0,"Black",0,0,0,0,2,1,1,0,0
0,260,12,0,10890,0,37,37,"Male",1,"White",1,2,0,1,2,1,0,0,0
1,120,360,0,4875,0,25.7900009155273,31.5,"Female",0,"White",0,2,0,0,1,1,1,0,0
1,219,360,0,11666,0,22,31,"Male",1,"White",1,1,0,0,1,0,1,0,0
1,150,300,0,12941,0,14.5,25,"Female",1,"White",0,0,0,0,1,1,0,0,0
1,120,360,0,5819,5000,12.3999996185303,12.6000003814697,"Male",1,"White",1,2,0,0,1,1,0,0,0
1,140,360,0,2693,0,27,36,"Female",0,"White",0,0,0,0,2,1,1,0,0
1,140,180,0,2510,1983,29.6000003814697,38.0999984741211,"Male",0,"Black",1,1,0,0,1,1,0,0,0
1,40,180,0,5596,0,17,21,"Female",1,"White",0,2,0,0,1,1,1,0,0
1,140,360,0,4995,666,27,27.2000007629395,"Male",1,"White",1,1,0,0,1,1,0,0,0
1,230,360,0,3866,2786,33,41,"Male",1,"White",1,0,0,0,2,1,1,0,0
1,140,360,0,10518,2500,12,19,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,330,360,0,9983,897,33,41,"Male",1,"White",1,2,0,1,1,1,0,0,0
1,155,60,0,2965,5701,21,28,"Male",1,"White",0,0,0,0,0,1,1,0,0
1,108,360,0,6250,1300,27,33,"Male",1,"Black",1,2,0,1,1,0,1,0,0
1,118,360,0,2817,3940,20,38,"Female",0,"Black",1,1,0,0,2,0,0,0,0
1,130,360,0,2558,4297,21,29,"Male",1,"Black",1,0,0,0,2,1,1,0,0
1,135,360,0,7015,0,19,19,"Male",0,"Black",1,0,0,1,1,1,0,0,0
1,123,360,0,3406,4417,17,24,"Male",0,"White",1,0,0,0,2,1,0,0,0
1,221,360,0,6618,0,29.5799999237061,37.2000007629395,"Male",1,"White",1,2,0,0,3,1,0,0,0
0,120,180,0,6050,4333,15,32,"Male",1,"White",0,0,0,1,1,1,0,0,1
1,112,360,0,9703,0,10,18,"Male",1,"White",1,2,0,0,2,1,0,0,0
0,90,360,0,3276,0,28,34,"Male",0,"White",0,0,0,0,1,1,1,0,0
1,272,360,0,12500,0,19,24,"Male",1,"White",1,2,0,0,2,1,0,0,0
0,199,360,0,8703,0,31,46,"Male",0,"White",0,0,0,1,2,1,0,0,0
1,139,360,0,4742,717,26,31,"Male",1,"White",1,1,0,0,1,0,1,0,0
1,137,180,0,6608,0,25.7000007629395,31.2000007629395,"Male",0,"White",1,1,0,0,1,1,1,0,0
1,125,360,0,4106,0,31,31,"Male",1,"White",0,0,0,1,1,0,1,0,0
1,166,180,0,5027,0,32,40,"Male",1,"White",1,1,0,0,4,1,1,0,0
1,150,360,0,5900,0,27,27,"Male",1,"White",0,0,0,0,1,0,1,0,0
1,160,360,0,6041,1875,21.5,26.3999996185303,"Male",0,"White",1,0,0,1,2,1,1,0,0
1,123,480,0,2882,1843,25.6100006103516,35.2000007629395,"Male",1,"White",1,1,0,0,3,1,1,0,0
1,90,360,0,1809,1868,26,26,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,116,360,0,3152,2034,23,37,"Male",1,"White",1,0,0,0,1,1,0,0,0
1,180,360,1,3071,4309,24,30,"Male",1,"Black",0,0,1,0,3,1,1,0,0
1,49,360,0,3485,0,16.6000003814697,18.3999996185303,"Female",1,"White",1,0,0,0,0,0,1,0,0
1,168,360,0,3033,2550,31.7199993133545,37.4000015258789,"Female",1,"White",1,0,0,0,2,1,1,0,0
1,216,360,0,7285,0,27.5,34.7999992370605,"Male",1,"Hispan",1,0,0,0,1,1,1,0,0
1,113,360,0,2783,1456,23,36,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,108,360,0,3980,0,28,33,"Male",0,"White",1,2,0,0,1,1,0,0,0
1,177,360,0,7500,0,33.0099983215332,33.2000007629395,"Male",1,"White",1,2,0,0,1,1,0,0,0
1,166,360,0,4515,2899,23,24,NA,1,"Hispan",1,0,0,0,1,1,1,0,0
0,201,360,1,1668,3890,18,34,"Male",0,"Black",1,0,0,0,2,0,1,0,0
0,138,360,0,3427,0,39,47,"Female",1,"White",0,2,0,0,1,1,1,0,0
1,126,360,0,3940,836,28,31,"Male",1,"White",1,2,0,0,2,1,0,1,0
1,105,360,0,2586,2500,22,26,"Male",0,"White",1,1,0,0,1,0,1,0,0
1,201,360,0,8000,0,26,35,"Male",1,"White",1,0,0,0,1,1,0,0,0
1,110,360,0,4041,0,28,28,"Male",0,"White",0,0,0,0,1,1,1,0,0
1,104,360,0,2583,2167,22,29,"Male",0,"White",0,0,0,1,2,1,1,0,0
0,148,360,0,5000,0,30.7999992370605,41.2000007629395,"Male",1,"White",0,0,0,0,2,1,1,0,0
1,279,180,0,2661,7101,35,41,"Male",0,"Hispan",1,1,0,0,5,1,1,0,0
0,192,360,0,16250,0,12,32,"Male",1,"White",0,0,0,1,1,1,0,0,0
1,284,360,0,6833,4042,25,32,"Male",1,"White",1,2,0,0,2,1,1,0,0
1,255,360,0,3083,0,72,83,"Female",1,"White",0,3,0,0,1,1,1,0,0
1,168,360,0,4550,3166,23,28.8999996185303,"Male",1,"White",1,0,0,0,2,1,0,0,0
1,119,180,0,3916,3950,18,19,"Male",1,"White",0,0,0,0,2,1,1,0,0
0,115,360,0,6045,0,20,20,"Male",0,"White",0,0,0,0,1,0,1,0,0
1,180,360,0,8409,2550,17,44,"Male",1,"Hispan",1,0,0,0,0,0,0,0,0
1,105,480,0,6166,0,14.6000003814697,20.1000003814697,"Male",1,"Black",1,1,0,1,4,1,1,0,0
1,50,300,1,1169,1195,23,55,"Male",0,"White",1,0,1,0,0,1,1,0,0
0,117,360,0,2463,2360,33,33,"Male",0,"Black",1,1,0,0,4,0,1,0,0
0,94,360,0,5250,0,25.8500003814697,26.3999996185303,"Male",1,"White",1,4,0,0,1,1,0,0,0
0,72,360,0,4855,0,18,39,"Male",1,"White",1,2,0,0,1,0,0,0,0
1,490,480,0,14583,0,30.1499996185303,42.0999984741211,"Male",1,"White",1,0,0,0,2,1,0,0,0
1,125,300,0,1599,2474,31,34,"Male",0,"White",0,0,0,1,1,1,1,0,0
1,100,360,0,1712,1901,29,31,"Female",1,"Black",1,0,0,0,2,1,0,0,0
0,304,360,0,14683,2100,18.8199996948242,19.2999992370605,"Male",1,"White",1,0,0,0,1,1,0,0,0
1,300,360,1,67000,4583,4,10,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,88,360,0,2025,1300,27.3999996185303,38.7999992370605,"Male",1,"White",1,1,0,0,1,1,0,0,0
0,214,360,0,4246,4246,24.7000007629395,32.7999992370605,"Male",1,"Hispan",1,2,0,1,1,1,1,0,0
1,150,360,0,3542,2250,23,34,"Male",1,"White",1,0,0,0,1,1,1,0,0
